,,Б2.В.02(П),Преддипломная,
,,Б3.01(Д),Подготовка к процедуре защиты и защита выпускной квалификационной работы,
,,Б3.02(Г),Подготовка к сдаче и сдача государственного экзамена,
,ПК-3.2,,Имеет представление о принципах построения антивирусного программного обеспечения,-
,,Б1.В.03,Защита программ и данных,
,,Б3.01(Д),Подготовка к процедуре защиты и защита выпускной квалификационной работы,
,,Б3.02(Г),Подготовка к сдаче и сдача государственного экзамена,
ПК-4,,,Способен выполнять работы по обнаружению вредоносного программного обеспечения,-
,ПК-4.1,,"Выполняет анализ функционирования программного обеспечения, с учётом его видов и форм функционирования, с целью определения возможного вредоносного воздействия",-
,,Б1.В.03,Защита программ и данных,
,,Б2.В.01(П),Эксплуатационная практика,
,,Б2.В.02(П),Преддипломная,
,,Б3.01(Д),Подготовка к процедуре защиты и защита выпускной квалификационной работы,
,ПК-4.2,,Имеет представление об основных средствах и методах анализа программных реализаций,-
,,Б1.В.01,Междисциплинарный курсовой проект,
,,Б3.01(Д),Подготовка к процедуре защиты и защита выпускной квалификационной работы,
,ПК-4.3,,Имеет представление об уязвимостях в программном обеспечении и методах их эксплуатации,-
,,Б1.В.01,Междисциплинарный курсовой проект,
,,Б3.01(Д),Подготовка к процедуре защиты и защита выпускной квалификационной работы,
,ПК-4.4,,Имеет представления о характерных признаках наличия вредоносного программного обеспечения,-
,,Б1.В.01,Междисциплинарный курсовой проект,
,,Б1.В.03,Защита программ и данных,
,,Б3.01(Д),Подготовка к процедуре защиты и защита выпускной квалификационной работы,
,ПК-4.5,,Имеет представление о средствах и методы обнаружения ранее неизвестного вредоносного программного обеспечения,-
,,Б1.В.01,Междисциплинарный курсовой проект,
,,Б1.В.03,Защита программ и данных,
,,Б3.01(Д),Подготовка к процедуре защиты и защита выпускной квалификационной работы,
ПК-5,,,Способен формулировать требования к встроенным средствам защиты информации программного обеспечения,-
,ПК-5.1,,"Участвует в разработке нормативных документов, определяющих порядок функционирования программного обеспечения с целью обеспечения защиты информации",-
,,Б2.В.01(П),Эксплуатационная практика,
,,Б2.В.02(П),Преддипломная,
,,Б3.01(Д),Подготовка к процедуре защиты и защита выпускной квалификационной работы,
,ПК-5.2,,"Имеет представление об организационных мерах по защите информации, в том числе от деструктивного воздействия вредоносного ПО",-
,,Б1.В.01,Междисциплинарный курсовой проект,
,,Б1.В.03,Защита программ и данных,
,,Б3.01(Д),Подготовка к процедуре защиты и защита выпускной квалификационной работы,
,ПК-5.3,,Имеет представление о встроенных средствах защиты информации в операционных системах,-
,,Б1.В.02,Безопасность операционных систем,
,,Б3.01(Д),Подготовка к процедуре защиты и защита выпускной квалификационной работы,
