,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
УК-4,,,Способен осуществлять деловую коммуникацию в устной и письменной формах на государственном языке Российской Федерации и иностранном(ых) языке(ах),УК
,УК-4.1,,"Выбирает на и иностранном(ых) языке(ах) коммуникативно приемлемые стиль делового общения, вербальные и невербальные средства взаимодействия с партнерами",-
,,Б1.О.03,Иностранный язык,
,,Б1.О.13,Теория и практика эффективного речевого общения,
,,Б1.В.01,Профессионально-ориентированный иностранный язык,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,УК-4.2,,"Ведет деловую переписку, учитывая особенности стилистики официальных и неофициальных писем, социокультурные различия в формате корреспонденции на государственном и иностранном(ых) языке(ах)",-
,,Б1.О.03,Иностранный язык,
,,Б1.О.13,Теория и практика эффективного речевого общения,
,,Б1.В.01,Профессионально-ориентированный иностранный язык,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,УК-4.3,,Демонстрирует владение основами речевого этикета и профессиональной коммуникации на государственном языке Российской Федерации и иностранном(ых) языке(ах),-
,,Б1.О.03,Иностранный язык,
,,Б1.О.13,Теория и практика эффективного речевого общения,
,,Б1.В.01,Профессионально-ориентированный иностранный язык,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
УК-5,,,"Способен воспринимать межкультурное разнообразие общества в социально-историческом, этическом и философском контекстах",УК
,УК-5.1,,Осведомлен о культурных традициях народов России и мира в историческом развитии и использует информацию о специфике разных культур для взаимодействия с их представителями в профессиональной и повседневной деятельности,-
,,Б1.О.01,Философия,
,,Б1.О.02.01,История России,
,,Б1.О.02.02,Всеобщая история,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,УК-5.2,,Воспринимает в контексте философии необходимую для саморазвития и взаимодействия с другими информацию о культурных особенностях и традициях различных социальных групп,-
,,Б1.О.01,Философия,
,,Б1.О.02.01,История России,
,,Б1.О.02.02,Всеобщая история,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,УК-5.3,,"Имеет практический опыт анализа философских и исторических фактов, опыт оценки явлений культуры",-
,,Б1.О.01,Философия,
,,Б1.О.02.01,История России,
,,Б1.О.02.02,Всеобщая история,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
УК-6,,,"Способен управлять своим временем, выстраивать и реализовывать траекторию саморазвития на основе принципов образования в течение всей жизни",УК
,УК-6.1,,Эффективно планирует собственное время,-
,,Б1.О.01,Философия,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,УК-6.2,,"Определяет цели собственной деятельности, планирует карьеру с учетом собственных ресурсов, внешних условий и средств",-
,,Б1.О.01,Философия,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,УК-6.3,,"Имеет практический опыт получения дополнительного образования, изучения дополнительных образовательных программ",-
,,Б1.О.01,Философия,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
УК-7,,,Способен поддерживать должный уровень физической подготовленности для обеспечения полноценной социальной и профессиональной деятельности,УК
,УК-7.1,,Применяет теоретические знания и практические умения для поддержания должного уровня физической подготовленности в профессиональной деятельности,-
,,Б1.О.25,Физическая культура и спорт,
,,Б1.О.26,Прикладная физическая культура и спорт,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,УК-7.2,,Выбирает спортивные и здоровьесберегающие технологии для поддержания здорового образа жизни с учетом физиологических особенностей организма,-
,,Б1.О.25,Физическая культура и спорт,
,,Б1.О.26,Прикладная физическая культура и спорт,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,УК-7.3,,Использует разнообразные средства и методы физической культуры и спорта для поддержания должного уровня физической подготовленности в профессиональной деятельности,-
,,Б1.О.25,Физическая культура и спорт,
,,Б1.О.26,Прикладная физическая культура и спорт,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,УК-7.4,,Соблюдает и пропагандирует нормы здорового образа жизни в различных жизненных ситуациях и в профессиональной деятельности,-
,,Б1.О.25,Физическая культура и спорт,
,,Б1.О.26,Прикладная физическая культура и спорт,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
УК-8,,,"Способен создавать и поддерживать в повседневной жизни и в профессиональной деятельности безопасные условия жизнедеятельности для сохранения природной среды, обеспечения устойчивого развития общества, в том числе при угрозе и возникновении чрезвычайных ситуаций и военных конфликтов",УК
,УК-8.1,,"Выявляет вероятные риски, определяет и оценивает опасные и вредные факторы, влияющие на жизнедеятельность при возникновении чрезвычайных ситуаций природного, техногенного и социального происхождения",-
,,Б1.О.04,Безопасность жизнедеятельности,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,УК-8.2,,"Понимает общие принципы обеспечения безопасной жизнедеятельности, в том числе при возникновении угрозы чрезвычайных ситуаций и военных конфликтов",-
,,Б1.О.04,Безопасность жизнедеятельности,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,УК-8.3,,Выявляет факторы вредного влияния производственных процессов и осуществляет действия по минимизации и предотвращению техногенного воздействия на природную среду с целью обеспечения устойчивого развития,-
,,Б1.О.04,Безопасность жизнедеятельности,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
УК-9,,,Способен принимать обоснованные экономические решения в различных областях жизнедеятельности,УК
,УК-9.1,,"Понимает базовые принципы функционирования экономики и экономического развития, цели и формы участия государства в экономике",-
,,Б1.В.10,Экономическая культура и финансовая грамотность,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,УК-9.2,,Применяет методы личного экономического и финансового планирования для достижения текущих и долгосрочных финансовых целей,-
,,Б1.В.10,Экономическая культура и финансовая грамотность,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,УК-9.3,,"Использует финансовые инструменты для управления личными финансами, контролирует собственные экономические и финансовые риски",-
,,Б1.В.10,Экономическая культура и финансовая грамотность,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
УК-10,,,Способен формировать нетерпимое отношение к коррупционному поведению,УК
,УК-10.1,,"Понимает негативные последствия коррупции как угрозы национальной безопасности государства, а также основные принципы противодействия коррупции в Российской Федерации",-
,,Б1.В.09,Основы профилактики коррупции,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,УК-10.2,,"Демонстрирует нетерпимое отношение к коррупции, реализует меры антикоррупционной профилактики в повседневной жизни и профессиональной деятельности",-
,,Б1.В.09,Основы профилактики коррупции,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
ОПК-1,,,"Способен применять естественнонаучные и общеинженерные знания, методы математического анализа и моделирования, теоретического и экспериментального исследования в профессиональной деятельности;",ОПК
,ОПК-1.1,,"Знает основы математики, физики, вычислительной техники и программирования",-
,,Б1.О.05,Физика,
,,Б1.О.09,Алгебра и геометрия,
,,Б1.О.10,Математический анализ,
,,Б1.О.11,Дискретная математика,
,,Б1.О.12,Теория вероятностей и математическая статистика,
,,Б1.О.15,Математическая логика и теория алгоритмов,
,,Б1.О.19,"Теория автоматов, языков и вычислений",
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ОПК-1.2,,"Умеет решать стандартные профессиональные задачи с применением естественнонаучных
и общеинженерных знаний, методов математического анализа и моделирования",-
,,Б1.О.05,Физика,
,,Б1.О.09,Алгебра и геометрия,
,,Б1.О.10,Математический анализ,
,,Б1.О.11,Дискретная математика,
,,Б1.О.12,Теория вероятностей и математическая статистика,
,,Б1.О.15,Математическая логика и теория алгоритмов,
,,Б1.О.19,"Теория автоматов, языков и вычислений",
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ОПК-1.3,,Имеет навыки теоретического и экспериментального исследования в  профессиональной деятельности,-
,,Б1.О.05,Физика,
,,Б1.О.09,Алгебра и геометрия,
,,Б1.О.10,Математический анализ,
,,Б1.О.11,Дискретная математика,
,,Б1.О.12,Теория вероятностей и математическая статистика,
,,Б1.О.15,Математическая логика и теория алгоритмов,
,,Б1.О.19,"Теория автоматов, языков и вычислений",
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
ОПК-2,,,"Способен понимать принципы работы современных информационных технологий и программных средств, в том числе отечественного производства, и использовать их при решения задач профессиональной деятельности;",ОПК
,ОПК-2.1,,"Знает современные информационные технологии и программные средства, в том числе отечественного производства при решении задач профессиональной деятельности",-
,,Б1.О.08,Введение в профессиональную деятельность,
,,Б1.О.18,Технологии анализа данных,
,,Б2.О.02,Производственная практика,
,,Б2.О.02.02(П),Технологическая (проектно-технологическая) практика,
,,Б2.О.02.03(П),Преддипломная практика,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ОПК-2.2,,"Умеет выбирать современные информационные технологии и программные средства, в том числе отечественного производства при решении задач профессиональной деятельности",-
,,Б1.О.08,Введение в профессиональную деятельность,
,,Б1.О.18,Технологии анализа данных,
,,Б2.О.02,Производственная практика,
,,Б2.О.02.02(П),Технологическая (проектно-технологическая) практика,
,,Б2.О.02.03(П),Преддипломная практика,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ОПК-2.3,,"Имеет навыки применения современных информационных технологий и программных средств, в том числе отечественного производства, при решении задач профессиональной деятельности",-
,,Б1.О.08,Введение в профессиональную деятельность,
,,Б1.О.18,Технологии анализа данных,
,,Б2.О.02,Производственная практика,
,,Б2.О.02.02(П),Технологическая (проектно-технологическая) практика,
,,Б2.О.02.03(П),Преддипломная практика,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
ОПК-3,,,Способен решать стандартные задачи профессиональной деятельности на основе информационной и библиографической культуры с применением информационно-коммуникационных технологий и с учетом основных требований информационной безопасности;,ОПК
,ОПК-3.1,,"Знает принципы, методы и средства решения стандартных задач профессиональной деятельности на основе информационной и библиографической культуры с применением информационно-коммуникационных технологий и с учетом основных требований информационной безопасности",-
,,Б1.О.14,Информационная безопасность и защита информации,
,,Б2.О.02,Производственная практика,
,,Б2.О.02.01(П),Научно-исследовательская работа,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ОПК-3.2,,Умеет решать стандартные задачи профессиональной деятельности на основе информационной и библиографической культуры с применением информационно-коммуникационных технологий,-
,,Б1.О.14,Информационная безопасность и защита информации,
,,Б2.О.02,Производственная практика,
,,Б2.О.02.01(П),Научно-исследовательская работа,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ОПК-3.3,,Учитывает основные требования информационной безопасности при решении задач профессиональной деятельности,-
,,Б1.О.14,Информационная безопасность и защита информации,
,,Б2.О.02,Производственная практика,
,,Б2.О.02.01(П),Научно-исследовательская работа,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
ОПК-4,,,"Способен участвовать в разработке стандартов, норм и правил, а также технической документации, связанной с профессиональной деятельностью;",ОПК
,ОПК-4.1,,Знает основные стандарты оформления технической документации на различных стадиях жизненного цикла программного продукта,-
,,Б1.О.08,Введение в профессиональную деятельность,
,,Б2.О.02,Производственная практика,
,,Б2.О.02.02(П),Технологическая (проектно-технологическая) практика,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ОПК-4.2,,"Способен проверять разработанные документы (стандарты, нормы и правила, а также техническую документацию, связанную с профессиональной деятельностью), на предмет соответствия принятым нормативным документам или возможностям программного продукта",-
,,Б1.О.08,Введение в профессиональную деятельность,
,,Б2.О.02,Производственная практика,
,,Б2.О.02.02(П),Технологическая (проектно-технологическая) практика,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ОПК-4.3,,"Составляет техническую документацию, связанную с профессиональной деятельностью",-
,,Б1.О.08,Введение в профессиональную деятельность,
,,Б2.О.02,Производственная практика,
,,Б2.О.02.02(П),Технологическая (проектно-технологическая) практика,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
ОПК-5,,,Способен инсталлировать программное и аппаратное обеспечение для информационных и автоматизированных систем;,ОПК
,ОПК-5.1,,Инсталлирует программное и аппаратное обеспечение в соответствии с инструкциями при соблюдении системных требований,-
,,Б2.О.01,Учебная практика,
,,Б2.О.01.01(У),Ознакомительная практика,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,,ФТД.01,Архитектура вычислительных систем,
,ОПК-5.2,,Умеет выполнять базовое конфигурирование  и типовую настройку программного обеспечения,-
,,Б2.О.01,Учебная практика,
,,Б2.О.01.01(У),Ознакомительная практика,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,,ФТД.01,Архитектура вычислительных систем,
,ОПК-5.3,,Имеет навыки определения проблем при инсталляции программного и аппаратного обеспечения информационных и автоматизированных систем и формального ее описания,-
,,Б2.О.01,Учебная практика,
,,Б2.О.01.01(У),Ознакомительная практика,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,,ФТД.01,Архитектура вычислительных систем,
ОПК-6,,,"Способен разрабатывать алгоритмы и программы, пригодные для практического использования, применять основы информатики и программирования к проектированию, конструированию и тестированию программных продуктов;",ОПК
,ОПК-6.1,,"Знает основные современные языки программирования, среды разработки программ и операционные системы",-
,,Б1.О.07,Основы программирования,
,,Б1.О.16,Алгоритмы и структуры данных,
,,Б1.О.20,Основы функционального программирования,
,,Б1.О.21,Машинно-зависимые языки программирования,
,,Б1.О.22,Разработка мобильных приложений,
,,Б1.О.24,Системное программирование,
,,Б2.О.02,Производственная практика,
,,Б2.О.02.03(П),Преддипломная практика,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ОПК-6.2,,"Формализует,  предлагает и реализует алгоритмическое решение поставленной задачи с использованием языков программирования и современных сред разработки программ",-
,,Б1.О.07,Основы программирования,
,,Б1.О.16,Алгоритмы и структуры данных,
,,Б1.О.20,Основы функционального программирования,
,,Б1.О.21,Машинно-зависимые языки программирования,
,,Б1.О.22,Разработка мобильных приложений,
,,Б1.О.24,Системное программирование,
,,Б2.О.02,Производственная практика,
,,Б2.О.02.03(П),Преддипломная практика,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ОПК-6.3,,"Имеет навыки проектирования, программирования и тестирования программных продуктов",-
,,Б1.О.07,Основы программирования,
,,Б1.О.16,Алгоритмы и структуры данных,
,,Б1.О.20,Основы функционального программирования,
,,Б1.О.21,Машинно-зависимые языки программирования,
,,Б1.О.22,Разработка мобильных приложений,
,,Б1.О.24,Системное программирование,
,,Б2.О.02,Производственная практика,
,,Б2.О.02.03(П),Преддипломная практика,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
ОПК-7,,,"Способен применять в практической деятельности основные концепции, принципы, теории и факты, связанные с информатикой;",ОПК
,ОПК-7.1,,"Знает основные концепции, принципы и факты, связанные с информатикой",-
,,Б1.О.06,Информатика,
,,Б1.О.11,Дискретная математика,
,,Б1.О.15,Математическая логика и теория алгоритмов,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ОПК-7.2,,"Применяет основные концепции, принципы и факты, связанные с информатикой, в практической деятельности",-
,,Б1.О.06,Информатика,
,,Б1.О.11,Дискретная математика,
,,Б1.О.15,Математическая логика и теория алгоритмов,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
ОПК-8,,,"Способен осуществлять поиск, хранение, обработку и анализ информации из различных источников и баз данных, представлять ее в требуемом формате с использованием информационных, компьютерных и сетевых технологий.",ОПК
,ОПК-8.1,,"Знает форматы представления информации, получаемой из различных источников и баз данных",-
,,Б1.О.17,Базы данных,
,,Б1.О.18,Технологии анализа данных,
,,Б1.О.23,Разработка корпоративных информационных систем,
,,Б2.О.02,Производственная практика,
,,Б2.О.02.03(П),Преддипломная практика,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ОПК-8.2,,"Применяет языки описания и манипулирования данными, навыки работы с системами управления базами данных для разработки программных систем при решении задач профессиональной деятельности",-
,,Б1.О.17,Базы данных,
,,Б1.О.18,Технологии анализа данных,
,,Б1.О.23,Разработка корпоративных информационных систем,
,,Б2.О.02,Производственная практика,
,,Б2.О.02.03(П),Преддипломная практика,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ОПК-8.3,,"Имеет навыки поиска, хранения и анализа информации с использованием современных информационных, компьютерных и сетевых технологий при решении задач профессиональной деятельности",-
,,Б1.О.17,Базы данных,
,,Б1.О.18,Технологии анализа данных,
,,Б1.О.23,Разработка корпоративных информационных систем,
,,Б2.О.02,Производственная практика,
,,Б2.О.02.03(П),Преддипломная практика,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
ПК-1,,,Способность к разработке процедур интеграции программных модулей и компонент,ПК
,ПК-1.1,,"Знает методы и средства сборки модулей и компонент программного обеспечения, а также внутренние и внешние программные интерфейсы",-
,,Б1.В.07,Проектирование и архитектура программных систем,
,,Б1.В.ДВ.04.02,Разработка интеграционных систем,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-1.2,,"Умеет применять методы и средства сборки модулей и компонент программного обеспечения, разработки процедур для развертывания программного обеспечения, создания программных интерфейсов",-
,,Б1.В.07,Проектирование и архитектура программных систем,
,,Б1.В.ДВ.04.02,Разработка интеграционных систем,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-1.3,,"Разрабатывает и документирует программные интерфейсы, процедуры сборки модулей и компонент программного обеспечения, процедуры развертывания и обновления программного обеспечения",-
,,Б1.В.07,Проектирование и архитектура программных систем,
,,Б1.В.ДВ.04.02,Разработка интеграционных систем,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-1.4,,Оценивает и согласует сроки выполнения поставленных задач,-
,,Б1.В.07,Проектирование и архитектура программных систем,
,,Б1.В.ДВ.04.02,Разработка интеграционных систем,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
ПК-2,,,Способность к обеспечению интеграции программных модулей и компонент,ПК
,ПК-2.1,,"Знает методы и средства сборки и интеграции программных модулей и компонент, методы и средства верификации работоспособности выпусков программных продуктов, средства пакетного выполнения процедур",-
,,Б1.В.02,Объектно-ориентированное программирование,
,,Б1.В.ДВ.04.02,Разработка интеграционных систем,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-2.2,,"Выполняет и при необходимости изменяет процедуры сборки программных модулей и компонент в программный продукт, настраивает параметры программного продукта и осуществляет запуск процедур, документирует произведенные действия, выявленные проблемы и способы их устранения",-
,,Б1.В.02,Объектно-ориентированное программирование,
,,Б1.В.ДВ.04.02,Разработка интеграционных систем,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-2.3,,"Умеет создавать резервные копии программ и данных, выполнять восстановление, обеспечивать целостность программного продукта и данных",-
,,Б1.В.02,Объектно-ориентированное программирование,
,,Б1.В.ДВ.04.02,Разработка интеграционных систем,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-2.4,,"Владеет навыками сборки программных модулей и компонент в программный продукт, подключения программного продукта к компонентам внешней среды",-
,,Б1.В.02,Объектно-ориентированное программирование,
,,Б1.В.ДВ.04.02,Разработка интеграционных систем,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
ПК-3,,,Способность проводить анализ требований к программному обеспечению и их выполнение,ПК
,ПК-3.1,,"Знает возможности существующей программно-технической архитектуры, современные методологии разработки программного обеспечения и технологии программирования",-
,,Б1.В.03,Разработка и анализ требований,
,,Б1.В.ДВ.06.01,Командный проект по разработке программного обеспечения,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-3.2,,"Умеет проводить анализ исполнения требований, вырабатывать варианты реализации требований, оценивать и обоснование рекомендуемых решений",-
,,Б1.В.03,Разработка и анализ требований,
,,Б1.В.ДВ.06.01,Командный проект по разработке программного обеспечения,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-3.3,,Владеет навыками анализа возможностей реализации требований к программному обеспечению,-
,,Б1.В.03,Разработка и анализ требований,
,,Б1.В.ДВ.06.01,Командный проект по разработке программного обеспечения,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-3.4,,Оценивает время и трудоемкости реализации требований к программному обеспечению,-
,,Б1.В.03,Разработка и анализ требований,
,,Б1.В.ДВ.06.01,Командный проект по разработке программного обеспечения,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
ПК-4,,,Способность к разработке технических спецификаций на программные компоненты и взаимодействие между ними,ПК
,ПК-4.1,,"Знает языки формализации функциональных спецификаций, методы и приемы формализации задач, методы и средства проектирования программного обеспечения",-
,,Б1.В.07,Проектирование и архитектура программных систем,
,,Б1.В.ДВ.06.01,Командный проект по разработке программного обеспечения,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-4.2,,"Умеет выбирать средства реализации требований к программному обеспечению, вырабатывать варианты реализации программного обеспечения, проводить оценку и обоснование рекомендуемых решений",-
,,Б1.В.07,Проектирование и архитектура программных систем,
,,Б1.В.ДВ.06.01,Командный проект по разработке программного обеспечения,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-4.3,,Разрабатывает и согласует технические спецификации на программные компоненты и их взаимодействие с архитектором программного обеспечения,-
,,Б1.В.07,Проектирование и архитектура программных систем,
,,Б1.В.ДВ.06.01,Командный проект по разработке программного обеспечения,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-4.4,,Распределяет задания между программистами в соответствии с техническими спецификациями  и осуществляет контроль выполнения заданий,-
,,Б1.В.07,Проектирование и архитектура программных систем,
,,Б1.В.ДВ.06.01,Командный проект по разработке программного обеспечения,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
ПК-5,,,Способность к проектированию программного обеспечения и внесению в него изменений с учетом технических спецификаций и требований заинтересованных сторон,ПК
,ПК-5.1,,"Знает принципы построения архитектуры программного обеспечения и виды архитектуры программного обеспечения, типовые решения, библиотеки программных модулей, шаблоны, классы объектов, используемые при разработке программного обеспечения",-
,,Б1.В.02,Объектно-ориентированное программирование,
,,Б1.В.04,Разработка Web-приложений,
,,Б1.В.07,Проектирование и архитектура программных систем,
,,Б1.В.ДВ.01.01,Теория вычислительного обучения,
,,Б1.В.ДВ.02.01,Нейронные сети и их приложения,
,,Б1.В.ДВ.02.02,Web-программирование,
,,Б1.В.ДВ.03.01,Методы оптимизации,
,,Б1.В.ДВ.03.02,Серверное программирование,
,,Б1.В.ДВ.04.01,Модели и методы искусственного интеллекта,
,,Б1.В.ДВ.04.02,Разработка интеграционных систем,
,,Б1.В.ДВ.05.01,Системы искусственного интеллекта,
,,Б1.В.ДВ.05.02,Системы аналитической обработки данных,
,,Б1.В.ДВ.06.01,Командный проект по разработке программного обеспечения,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-5.2,,"Умеет использовать существующие типовые решения и шаблоны проектирования программного обеспечения, применять методы и средства проектирования программного обеспечения, структур данных, баз
данных, программных интерфейсов",-
,,Б1.В.02,Объектно-ориентированное программирование,
,,Б1.В.04,Разработка Web-приложений,
,,Б1.В.07,Проектирование и архитектура программных систем,
,,Б1.В.ДВ.01.01,Теория вычислительного обучения,
,,Б1.В.ДВ.02.01,Нейронные сети и их приложения,
,,Б1.В.ДВ.02.02,Web-программирование,
,,Б1.В.ДВ.03.01,Методы оптимизации,
,,Б1.В.ДВ.03.02,Серверное программирование,
,,Б1.В.ДВ.04.01,Модели и методы искусственного интеллекта,
,,Б1.В.ДВ.04.02,Разработка интеграционных систем,
,,Б1.В.ДВ.05.01,Системы искусственного интеллекта,
,,Б1.В.ДВ.05.02,Системы аналитической обработки данных,
,,Б1.В.ДВ.06.01,Командный проект по разработке программного обеспечения,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-5.3,,"Разрабатывает, изменяет и согласовывает архитектуру программного обеспечения с системным аналитиком и архитектором программного обеспечения",-
,,Б1.В.02,Объектно-ориентированное программирование,
,,Б1.В.04,Разработка Web-приложений,
,,Б1.В.07,Проектирование и архитектура программных систем,
,,Б1.В.ДВ.01.01,Теория вычислительного обучения,
,,Б1.В.ДВ.02.01,Нейронные сети и их приложения,
,,Б1.В.ДВ.02.02,Web-программирование,
,,Б1.В.ДВ.03.01,Методы оптимизации,
,,Б1.В.ДВ.03.02,Серверное программирование,
,,Б1.В.ДВ.04.01,Модели и методы искусственного интеллекта,
,,Б1.В.ДВ.04.02,Разработка интеграционных систем,
,,Б1.В.ДВ.05.01,Системы искусственного интеллекта,
,,Б1.В.ДВ.05.02,Системы аналитической обработки данных,
,,Б1.В.ДВ.06.01,Командный проект по разработке программного обеспечения,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-5.4,,"Осуществляет проектирование структур и баз данных, а также программных интерфейсов",-
,,Б1.В.02,Объектно-ориентированное программирование,
,,Б1.В.04,Разработка Web-приложений,
,,Б1.В.07,Проектирование и архитектура программных систем,
,,Б1.В.ДВ.01.01,Теория вычислительного обучения,
,,Б1.В.ДВ.02.01,Нейронные сети и их приложения,
,,Б1.В.ДВ.02.02,Web-программирование,
,,Б1.В.ДВ.03.01,Методы оптимизации,
