,,Б3.01,,выполнение и защита выпускной квалификационной работы,
УК-4,,,,Способен осуществлять деловую коммуникацию в устной и письменной формах на государственном языке Российской Федерации и иностранном(ых) языке(ах),УК
,УК-4.1,,,Знает принципы построения устного и письменного высказывания на государственном и иностранном языках; требования к деловой устной и письменной коммуникации.,-
,,Б1.О.03,,Иностранный язык,
,,Б1.О.13,,Эффективная коммуникация,
,,Б1.В.10,,Английский язык для профессиональных целей,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
,УК-4.2,,,Умеет применять на практике устную и письменную деловую коммуникацию.,-
,,Б1.О.03,,Иностранный язык,
,,Б1.О.13,,Эффективная коммуникация,
,,Б1.В.10,,Английский язык для профессиональных целей,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
,УК-4.3,,,"Владеет методикой составления суждения в межличностном деловом общении на государственном и иностранном языках, с применением адекватных языковых форм и средств.",-
,,Б1.О.03,,Иностранный язык,
,,Б1.О.13,,Эффективная коммуникация,
,,Б1.В.10,,Английский язык для профессиональных целей,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
УК-5,,,,"Способен воспринимать межкультурное разнообразие общества в социально-историческом, этическом и философском контекстах",УК
,УК-5.1,,,"знает основные категории философии, законы исторического развития, основы межкультурной коммуникации",-
,,Б1.О.01,,Философия,
,,Б1.О.02,,История,
,,Б1.О.02.01,,История России,
,,Б1.О.02.02,,Всеобщая история,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
,УК-5.2,,,Умеет вести коммуникацию в мире культурного многообразия и демонстрировать взаимопонимание между обучающимися – представителями различных культур с соблюдением этических и межкультурных норм.,-
,,Б1.О.01,,Философия,
,,Б1.О.02,,История,
,,Б1.О.02.01,,История России,
,,Б1.О.02.02,,Всеобщая история,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
,УК-5.3,,,"Владеет практическими навыками анализа философских и исторических фактов, оценки явлений культуры; способам и анализа и пересмотра своих взглядов в случае разногласий и конфликтов в межкультурной коммуникации.",-
,,Б1.О.01,,Философия,
,,Б1.О.02,,История,
,,Б1.О.02.01,,История России,
,,Б1.О.02.02,,Всеобщая история,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
УК-6,,,,"Способен управлять своим временем, выстраивать и реализовывать траекторию саморазвития на основе принципов образования в течение всей жизни",УК
,УК-6.1,,,"Знает основные принципы самовоспитания и самообразования, исходя из требований рынка труда.",-
,,Б1.О.01,,Философия,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
,УК-6.2,,,"Умеет демонстрировать умение самоконтроля и рефлексии, позволяющие самостоятельно корректировать обучение по выбранной траектории.",-
,,Б1.О.01,,Философия,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
,УК-6.3,,,Владеет способами управления своей познавательной деятельностью и удовлетворения образовательных интересов и потребностей.,-
,,Б1.О.01,,Философия,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
УК-7,,,,Способен поддерживать должный уровень физической подготовленности для обеспечения полноценной социальной и профессиональной деятельности,УК
,УК-7.1,,,Знает виды физических упражнений; научно-практические основы физической культуры и здорового образа и стиля жизни.,-
,,Б1.О.18,,Физическая культура и спорт,
,,Б1.О.19,,Прикладная физическая культура  и спорт,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
,УК-7.2,,,"Умеет применять на практике разнообразные средства физической культуры, спорта и туризма для сохранения и укрепления здоровья, психофизической подготовки и самоподготовки к будущей жизни и профессиональной деятельности; использовать творчески средства и методы физического воспитания для профессионально-личностного развития, физического самосовершенствования, формирования здорового образа и стиля жизни",-
,,Б1.О.18,,Физическая культура и спорт,
,,Б1.О.19,,Прикладная физическая культура  и спорт,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
,УК-7.3,,,"Владеет средствами и методами укрепления индивидуального здоровья, физического самосовершенствования.",-
,,Б1.О.18,,Физическая культура и спорт,
,,Б1.О.19,,Прикладная физическая культура  и спорт,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
УК-8,,,,"Способен создавать и поддерживать в повседневной жизни и в профессиональной деятельности безопасные условия жизнедеятельности для сохранения природной среды, обеспечения устойчивого развития общества, в том числе при угрозе и возникновении чрезвычайных ситуаций и военных конфликтов",УК
,УК-8.1,,,"Знает причины, признаки и последствия опасностей, способы защиты от чрезвычайных ситуаций; основы безопасности жизнедеятельности,телефоны служб спасения.",-
,,Б1.О.04,,Безопасность жизнедеятельности,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
,УК-8.2,,,"Умеет выявлять признаки, причины и условия возникновения чрезвычайных ситуаций; оценивать вероятность возникновения потенциальной опасности для обучающегося и принимать меры по ее предупреждению в условиях образовательного учреждения; оказывать первую помощь в чрезвычайных ситуациях.",-
,,Б1.О.04,,Безопасность жизнедеятельности,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
,УК-8.3,,,Владеет методами прогнозирования возникновения опасных или чрезвычайных ситуаций; навыками поддержания безопасных условий жизнедеятельности.,-
,,Б1.О.04,,Безопасность жизнедеятельности,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
УК-9,,,,Способен принимать обоснованные экономические решения в различных областях жизнедеятельности,УК
,УК-9.1,,,"понимает базовые принципы функционирования экономики и экономического развития, цели и формы участия государства в экономике",-
,,Б1.О.22,,Макроэкономика,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
,УК-9.2,,,применяет методы личного экономического и финансового планирования для достижения текущих и долгосрочных финансовых целей,-
,,Б1.О.22,,Макроэкономика,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
,УК-9.3,,,"использует финансовые инструменты для управления личными финансами, контролирует собственные экономические и финансовые риски.",-
,,Б1.О.22,,Макроэкономика,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
УК-10,,,,Способен формировать нетерпимое отношение к коррупционному поведению,УК
,УК-10.1,,,"понимает негативные последствия коррупции как угрозы национальной безопасности государства, а также основные принципы противодействия коррупции в Российской Федерации",-
,,Б1.О.15,,Право,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
,УК-10.2,,,"демонстрирует нетерпимое отношение к коррупции, реализует меры антикоррупционной практики в повседневной жизни и профессиональной деятельности",-
,,Б1.О.15,,Право,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
ОПК-1,,,,"Способен применять естественнонаучные и общеинженерные знания, методы математического анализа и моделирования, теоретического и экспериментального исследования в профессиональной деятельности;",ОПК
,ОПК-1.1,,,"Знает: основы математики, физики, вычислительной техники и программирования",-
,,Б1.О.10,,Высшая математика,
,,Б1.О.11,,Дискретная математика,
,,Б1.О.12,,Теория вероятностей и математическая статистика,
,,Б1.О.23,,Эконометрика,
,,Б2.О.02(У),,Технологическая (проектно-технологическая) практика,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
,ОПК-1.2,,,"Умеет: решать стандартные профессиональные задачи с применением естественнонаучных и общеинженерных знаний, методов математического анализа и моделирования",-
,,Б1.О.10,,Высшая математика,
,,Б1.О.11,,Дискретная математика,
,,Б1.О.12,,Теория вероятностей и математическая статистика,
,,Б1.О.23,,Эконометрика,
,,Б2.О.02(У),,Технологическая (проектно-технологическая) практика,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
,ОПК-1.3,,,Имеет навыки: теоретического и экспериментального исследования объектов профессиональной деятельности,-
,,Б1.О.10,,Высшая математика,
,,Б1.О.11,,Дискретная математика,
,,Б1.О.12,,Теория вероятностей и математическая статистика,
,,Б1.О.23,,Эконометрика,
,,Б2.О.02(У),,Технологическая (проектно-технологическая) практика,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
ОПК-2,,,,"Способен понимать принципы работы современных информационных технологий и программных средств, в том числе отечественного производства, и использовать их при решения задач профессиональной деятельности;",ОПК
,ОПК-2.1,,,"Знает: современные информационные технологии и программные средства, в том числе отечественного производства при решении задач профессиональной деятельности",-
,,Б1.О.05,,"Вычислительные системы, сети и телекоммуникации",
,,Б1.О.09,,Информационные системы и технологии,
,,Б1.О.17,,Операционные системы,
,,Б1.О.21,,Базы данных,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
,ОПК-2.2,,,"Умеет: выбирать современные информационные технологии и программные средства, в том числе отечественного производства при решении задач профессиональной деятельности",-
,,Б1.О.05,,"Вычислительные системы, сети и телекоммуникации",
,,Б1.О.09,,Информационные системы и технологии,
,,Б1.О.17,,Операционные системы,
,,Б1.О.21,,Базы данных,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
,ОПК-2.3,,,"Имеет навыки: применения современных информационных технологий и программных средств, в том числе отечественного производства, при решении задач профессиональной деятельности",-
,,Б1.О.05,,"Вычислительные системы, сети и телекоммуникации",
,,Б1.О.09,,Информационные системы и технологии,
,,Б1.О.17,,Операционные системы,
,,Б1.О.21,,Базы данных,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
ОПК-3,,,,Способен решать стандартные задачи профессиональной деятельности на основе информационной и библиографической культуры с применением информационно-коммуникационных технологий и с учетом основных требований информационной безопасности;,ОПК
,ОПК-3.1,,,"знает: принципы, методы и средства решения стандартных задач профессиональной деятельности на основе информационной и библиографической культуры с применением информационно-коммуникационных технологий и с учетом основных требований информационной безопасности",-
,,Б1.О.08,,Введение в профессиональную деятельность,
,,Б1.О.14,,Информационная безопасность и защита информации,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
,ОПК-3.2,,,умеет: решать стандартные задачи профессиональной деятельности на основе информационной и библиографической культуры с применением информационно-коммуникационных технологий и с учетом основных требований информационной безопасности,-
,,Б1.О.08,,Введение в профессиональную деятельность,
,,Б1.О.14,,Информационная безопасность и защита информации,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
,ОПК-3.3,,,"имеет навыки: подготовки обзоров, аннотаций, составления рефератов, научных докладов, публикаций и библиографии по научно-исследовательской работе с учетом требований информационной безопасности",-
,,Б1.О.08,,Введение в профессиональную деятельность,
,,Б1.О.14,,Информационная безопасность и защита информации,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
ОПК-4,,,,"Способен участвовать в разработке стандартов, норм и правил, а также технической документации, связанной с профессиональной деятельностью;",ОПК
,ОПК-4.1,,,знает: основные стандарты оформления технической документации на различных стадиях жизненного цикла информационной системы,-
,,Б1.О.08,,Введение в профессиональную деятельность,
,,Б1.О.16,,Проектирование информационных систем,
,,Б2.О.01(У),,Ознакомительная практика,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
,ОПК-4.2,,,умеет: применять стандарты оформления технической документации на различных стадиях жизненного цикла информационной системы,-
,,Б1.О.08,,Введение в профессиональную деятельность,
,,Б1.О.16,,Проектирование информационных систем,
,,Б2.О.01(У),,Ознакомительная практика,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
,ОПК-4.3,,,имеет навыки: составления технической документации на различных этапах жизненного цикла информационной системы,-
,,Б1.О.08,,Введение в профессиональную деятельность,
,,Б1.О.16,,Проектирование информационных систем,
,,Б2.О.01(У),,Ознакомительная практика,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
ОПК-5,,,,Способен инсталлировать программное и аппаратное обеспечение для информационных и автоматизированных систем;,ОПК
,ОПК-5.1,,,"знает: основы системного администрирования, администрирования СУБД, современные стандарты информационного взаимодействия систем",-
,,Б1.О.05,,"Вычислительные системы, сети и телекоммуникации",
,,Б1.О.07,,Программирование,
,,Б1.О.17,,Операционные системы,
,,Б2.О.01(У),,Ознакомительная практика,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
,ОПК-5.2,,,умеет: выполнять параметрическую настройку информационных и автоматизированных систем,-
,,Б1.О.05,,"Вычислительные системы, сети и телекоммуникации",
,,Б1.О.07,,Программирование,
,,Б1.О.17,,Операционные системы,
,,Б2.О.01(У),,Ознакомительная практика,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
,ОПК-5.3,,,имеет навыки: инсталляции программного и аппаратного обеспечения информационных и автоматизированных систем,-
,,Б1.О.05,,"Вычислительные системы, сети и телекоммуникации",
,,Б1.О.07,,Программирование,
,,Б1.О.17,,Операционные системы,
,,Б2.О.01(У),,Ознакомительная практика,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
ОПК-6,,,,Способен анализировать и разрабатывать организационно-технические и экономические процессы с применением методов системного анализа и математического моделирования;,ОПК
,ОПК-6.1,,,"Знает основы теории систем и системного анализа, дискретной математики, теории вероятностей и математической статистики, методов оптимизации и исследования операций, нечетких вычислений, математического и имитационного моделирования.",-
,,Б1.О.06,,Системный анализ,
,,Б1.О.22,,Макроэкономика,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
,ОПК-6.2,,,"Умеет применять методы теории систем и системного анализа, математического, статистического и имитационного моделирования для автоматизации задач принятия решений, анализа информационных потоков, расчета экономической эффективности и надежности информационных систем и технологий.",-
,,Б1.О.06,,Системный анализ,
,,Б1.О.22,,Макроэкономика,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
,ОПК-6.3,,,Владеет навыками проведения инженерных расчетов основных показателей результативности создания и применения информационных систем и технологий,-
,,Б1.О.06,,Системный анализ,
,,Б1.О.22,,Макроэкономика,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
ОПК-7,,,,"Способен разрабатывать алгоритмы и программы, пригодные для практического применения;",ОПК
,ОПК-7.1,,,"Знает основные языки программирования и работы с базами данных, операционные системы и оболочки, современные программные среды разработки информационных систем и технологий.",-
,,Б1.О.07,,Программирование,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
,ОПК-7.2,,,"Умеет применять языки программирования и работы с базами данных, современные программные среды разработки информационных систем и технологий для автоматизации бизнес-процессов, решения прикладных задач различных классов, ведения баз данных и информационных хранилищ.",-
,,Б1.О.07,,Программирование,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
,ОПК-7.3,,,"Владеет навыками программирования, отладки и тестирования прототипов программно-технических комплексов задач.",-
,,Б1.О.07,,Программирование,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
ОПК-8,,,,Способен принимать участие в управлении проектами создания информационных систем на стадиях жизненного цикла;,ОПК
,ОПК-8.1,,,"Знает основные технологии создания и внедрения информационных систем, стандарты управления жизненным циклом информационной системы.",-
,,Б1.О.16,,Проектирование информационных систем,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
,,ФТД.01,,Прикладные информационные системы,
,ОПК-8.2,,,Умеет осуществлять организационное обеспечение выполнения работ на всех стадиях и в процессах жизненного цикла информационной системы.,-
,,Б1.О.16,,Проектирование информационных систем,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
,,ФТД.01,,Прикладные информационные системы,
,ОПК-8.3,,,Владеет навыками составления плановой и отчетной документации по управлению проектами создания информационных систем на стадиях жизненного цикла.,-
,,Б1.О.16,,Проектирование информационных систем,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
,,ФТД.01,,Прикладные информационные системы,
ОПК-9,,,,Способен принимать участие в реализации профессиональных коммуникаций с заинтересованными участниками проектной деятельности и в рамках проектных групп.,ОПК
,ОПК-9.1,,,"Знает инструменты и методы коммуникаций в проектах; каналы коммуникаций в проектах; модели коммуникаций в проектах; технологии межличностной и групповой коммуникации в деловом взаимодействии, основы конфликтологии, технологии подготовки и проведения презентаций.",-
,,Б1.О.16,,Проектирование информационных систем,
,,Б1.О.20,,Основы проектного менеджмента,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
,ОПК-9.2,,,Умеет осуществлять взаимодействие с заказчиком в процессе реализации проекта; принимать участие в командообразовании и развитии персонала.,-
,,Б1.О.16,,Проектирование информационных систем,
,,Б1.О.20,,Основы проектного менеджмента,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
,ОПК-9.3,,,"Владеет навыками проведения презентаций, переговоров, публичных выступлений.",-
,,Б1.О.16,,Проектирование информационных систем,
,,Б1.О.20,,Основы проектного менеджмента,
,,Б3.01,,выполнение и защита выпускной квалификационной работы,
Тип задач проф. деятельности: ,,,,производственно-технологический,
,ПК-1,,," Способность проводить обследование организаций, выявлять информационные потребности пользователей, формировать требования к мобильным и интернет технологиям",ПК
,,ПК-1.1,," знает методы планирования проектных работ,  знать Языки формализации функциональных спецификаций
",-
,,,Б1.В.06,Управление IT проектами,
,,,Б1.В.14,Облачные технологии и сервисы,
,,,Б1.В.17,Интернет предпринимательство,
,,,Б2.В.01(П),Технологическая (проектно-технологическая) практика,
,,,Б3.01,выполнение и защита выпускной квалификационной работы,
,,ПК-1.2,,"умеет выявлять соответствие требований заказчиков с существующими продуктами, уметь осуществлять коммуникации с заинтересованными сторонами, уметь планировать проектные работы,  уметь производить анализ исполнения требований, уметь выбирать средства реализации требований к ИР, уметь осуществлять коммуникации с заинтересованными сторонами
",-
,,,Б1.В.06,Управление IT проектами,
,,,Б1.В.14,Облачные технологии и сервисы,
,,,Б1.В.17,Интернет предпринимательство,
,,,Б2.В.01(П),Технологическая (проектно-технологическая) практика,
,,,Б3.01,выполнение и защита выпускной квалификационной работы,
,,ПК-1.3,,"владеет оценкой и согласованием сроков выполнения поставленных задач,  владеть согласовывать требование к программному обеспечению с заинтересованными сторонами, владеть выявлять потребителей требований к системе и их интересов, владеть проведить интервьюирования заказчика в соответствии с готовой методологией, владеть составлением формализованных описаний решений поставленных задач в соответствии с требованиями принятых в организации нормативных, владеть оценкой и согласование сроков выполнения поставленных задач 
",-
,,,Б1.В.06,Управление IT проектами,
,,,Б1.В.14,Облачные технологии и сервисы,
,,,Б1.В.17,Интернет предпринимательство,
,,,Б2.В.01(П),Технологическая (проектно-технологическая) практика,
,,,Б3.01,выполнение и защита выпускной квалификационной работы,
,ПК-2,,,Способность разрабатывать и адаптировать мобильные и интернет приложения,ПК
,,ПК-2.1,,"знает языки, утилиты и среды программирования, средства пакетного выполнения процедур, знать методы и средства сборки и интеграции программных модулей и компонент, знать основы программирования
",-
,,,Б1.В.01,Теория алгоритмов,
,,,Б1.В.03,Фронтэнд разработка,
,,,Б1.В.04,Мобильные приложения,
,,,Б1.В.07,Язык Python для анализа данных,
,,,Б1.В.08,Разработка интерфейсов,
,,,Б1.В.09,Бекэнд разработка,
,,,Б1.В.ДВ.01.01,Технология разработки компьютерных игр,
,,,Б1.В.ДВ.01.02,Технологии виртуальной и дополненной реальности,
,,,Б2.В.02(П),Преддипломная  практика,
,,,Б3.01,выполнение и защита выпускной квалификационной работы,
,,ПК-2.2,,"умеет писать программный код процедур интеграции программных модулей, уметь использовать выбранную среду программирования для разработки процедур интеграции программных модулей, уметь выполнять процедуры сборки программных модулей и компонент в программный продукт, уметь вырабатывать варианты реализации программного обеспечения; 
",-
,,,Б1.В.01,Теория алгоритмов,
,,,Б1.В.03,Фронтэнд разработка,
,,,Б1.В.04,Мобильные приложения,
,,,Б1.В.07,Язык Python для анализа данных,
,,,Б1.В.08,Разработка интерфейсов,
,,,Б1.В.09,Бекэнд разработка,
,,,Б1.В.ДВ.01.01,Технология разработки компьютерных игр,
,,,Б1.В.ДВ.01.02,Технологии виртуальной и дополненной реальности,
,,,Б2.В.02(П),Преддипломная  практика,
,,,Б3.01,выполнение и защита выпускной квалификационной работы,
,,ПК-2.3,,"владеет процедурой сборки программных модулей и компонент в программный продукт, владеть навыком разработки, изменение архитектуры ИР, согласование с системным аналитиком и архитектором, 
",-
,,,Б1.В.01,Теория алгоритмов,
,,,Б1.В.03,Фронтэнд разработка,
,,,Б1.В.04,Мобильные приложения,
,,,Б1.В.07,Язык Python для анализа данных,
,,,Б1.В.08,Разработка интерфейсов,
,,,Б1.В.09,Бекэнд разработка,
,,,Б1.В.ДВ.01.01,Технология разработки компьютерных игр,
,,,Б1.В.ДВ.01.02,Технологии виртуальной и дополненной реальности,
,,,Б2.В.02(П),Преддипломная  практика,
,,,Б3.01,выполнение и защита выпускной квалификационной работы,
,ПК-3,,,Способность моделировать прикладные процессы и предметную область,ПК
,,ПК-3.1,,"знает стандарты оформления технических заданий, знать методики описания и моделирования процессов, средства моделирования процессов.
",-
,,,Б1.В.02,Методы оптимизации,
,,,Б1.В.12,Машинное обучение,
,,,Б1.В.18,Методы и технологии продвижения информационных ресурсов,
,,,Б2.В.01(П),Технологическая (проектно-технологическая) практика,
,,,Б3.01,выполнение и защита выпускной квалификационной работы,
,,ПК-3.2,,"умеет декомпозировать функции на подфункции, уметь производить оценку и обоснование рекомендуемых решений, уметь применять методы и приемы формализации задач, уметь интерпретировать бизнес-требования заказчика для составления тестовых сценариев
",-
,,,Б1.В.02,Методы оптимизации,
,,,Б1.В.12,Машинное обучение,
,,,Б1.В.18,Методы и технологии продвижения информационных ресурсов,
,,,Б2.В.01(П),Технологическая (проектно-технологическая) практика,
,,,Б3.01,выполнение и защита выпускной квалификационной работы,
,,ПК-3.3,,"владеет описанием объекта, автоматизируемого системой, владеть разработкой алгоритмов решения поставленных задач в соответствии с требованиями принятых в организации нормативных документов
",-
,,,Б1.В.02,Методы оптимизации,
,,,Б1.В.12,Машинное обучение,
,,,Б1.В.18,Методы и технологии продвижения информационных ресурсов,
,,,Б2.В.01(П),Технологическая (проектно-технологическая) практика,
,,,Б3.01,выполнение и защита выпускной квалификационной работы,
,ПК-4,,,Способность проводить тестирование компонентов мобильных и интернет приложений,ПК
,,ПК-4.1,,,-
,,,Б1.В.13,Тестирование и контроль качества ПО,
,,,Б3.01,выполнение и защита выпускной квалификационной работы,
,,ПК-4.2,,"умеет проводить оценку работоспособности программного продукта,  уметь тестировать ИР с использованием тест-планов, уметь работать с инструментами подготовки тестовых данных, уметь устанавливать требования к результатам тестирования
",-
,,,Б1.В.13,Тестирование и контроль качества ПО,
,,,Б3.01,выполнение и защита выпускной квалификационной работы,
,,ПК-4.3,,"владеет проверкой работоспособности выпусков программного продукта, владеть анализом данных юзабилити-тестирования,  владеть формированием и утверждением стратегии тестирования,  владеть разработкой стратегии тестирования и управление процессом тестирования
",-
,,,Б1.В.13,Тестирование и контроль качества ПО,
,,,Б3.01,выполнение и защита выпускной квалификационной работы,
,ПК-5,,,"Способность осуществлять ведение базы данных и поддержку информационного обеспечения решения прикладных задач в области мобильных и интернет технологий
",ПК
,,ПК-5.1,,"знает методы и средства миграции и преобразования данных. знать методологии и технологии проектирования и использования баз данных, знать методы и средства проектирования баз данных. знать сетевые протоколы и основы web-технологий, знать системы хранения и анализа баз данных

",-
,,,Б1.В.11,Интеллектуальный анализ данных,
,,,Б1.В.15,Web-технологии,
,,,Б1.В.16,Аналитика больших данных,
,,,Б2.В.02(П),Преддипломная  практика,
,,,Б3.01,выполнение и защита выпускной квалификационной работы,
,,ПК-5.2,,"умеет применять методы и средства проектирования программного обеспечения, структур данных, баз данных, программных интерфейсов",-
,,,Б1.В.11,Интеллектуальный анализ данных,
,,,Б1.В.15,Web-технологии,
,,,Б1.В.16,Аналитика больших данных,
,,,Б2.В.02(П),Преддипломная  практика,
,,,Б3.01,выполнение и защита выпускной квалификационной работы,
,,ПК-5.3,,"владеет навыки проектирования структур данных, иметь навыки проектирования баз данных
",-
,,,Б1.В.11,Интеллектуальный анализ данных,
,,,Б1.В.15,Web-технологии,
,,,Б1.В.16,Аналитика больших данных,
,,,Б2.В.02(П),Преддипломная  практика,
,,,Б3.01,выполнение и защита выпускной квалификационной работы,
,ПК-6,,,Способность осуществлять презентацию мобильных и интернет технологий и начальное обучение пользователей,ПК
,,ПК-6.1,,,-
,,,Б1.В.18,Методы и технологии продвижения информационных ресурсов,
,,,Б1.В.ДВ.02.01,Технологии визуализации данных,
,,,Б1.В.ДВ.02.02,Цифровой сторителлинг,
,,,Б2.В.02(П),Преддипломная  практика,
,,,Б3.01,выполнение и защита выпускной квалификационной работы,
,,ПК-6.2,,умеет:осуществлять коммуникации с заинтересованными сторонами,-
,,,Б1.В.18,Методы и технологии продвижения информационных ресурсов,
,,,Б1.В.ДВ.02.01,Технологии визуализации данных,
,,,Б1.В.ДВ.02.02,Цифровой сторителлинг,
,,,Б2.В.02(П),Преддипломная  практика,
,,,Б3.01,выполнение и защита выпускной квалификационной работы,
,,ПК-6.3,,"имеет навыки: осуществления обучения и наставничества, иметь навыки: формирования и предоставления отчетности в соответствии с установленными регламентами
",-
,,,Б1.В.18,Методы и технологии продвижения информационных ресурсов,
,,,Б1.В.ДВ.02.01,Технологии визуализации данных,
,,,Б1.В.ДВ.02.02,Цифровой сторителлинг,
,,,Б2.В.02(П),Преддипломная  практика,
,,,Б3.01,выполнение и защита выпускной квалификационной работы,
,ПК-7,,,Способен проектировать и разрабатывать адаптивный интефейс для WEB и мобильных технологий,ПК
,,ПК-7.1,,"знает методы и средства проектирования программных интерфейсов, знать методы и средства проектирования интерфейсов, знать сетевые протоколы и основы web-технологий, знать современные принципы построения интерфейсов пользователя, знать программные средства и платформы для разработки web-ресурсов, знать методы экспертной оценки интерфейсов, знать методы юзабилити-тестирования",-
