,,,Б1.В.ДВ.02.02,Основы вычислительного эксперимента,ПК-4
Б2,,,,Практика,УК-1; УК-2; ОПК-1; ОПК-2; ОПК-3; ОПК-7; ОПК-5.1; ОПК-5.2; ОПК-5.3; ПК-1; ПК-2; ПК-3; ПК-4; ПК-5; ПК-6
,Б2.О,,,Обязательная часть,УК-1; УК-2; ОПК-1; ОПК-2; ОПК-3; ОПК-7; ОПК-5.1; ОПК-5.2; ОПК-5.3
,,Б2.О.01(У),,Ознакомительная практика,УК-1; УК-2; ОПК-1; ОПК-2; ОПК-7
,,Б2.О.02(П),,Научно-исследовательская работа. Часть 1,ОПК-3; ОПК-5.1; ОПК-5.2; ОПК-5.3
,,Б2.О.03(П),,Научно-исследовательская работа. Часть 2,ОПК-3; ОПК-5.1; ОПК-5.2; ОПК-5.3
,Б2.В,,,"Часть, формируемая участниками образовательных отношений",УК-1; УК-2; ПК-1; ПК-2; ПК-3; ПК-4; ПК-5; ПК-6
,,Б2.В.01(У),,Учебно-лабораторный практикум,УК-1; УК-2; ПК-1; ПК-2
,,Б2.В.02(П),,Эксплуатационная практика,ПК-1; ПК-2; ПК-3; ПК-4; ПК-5; ПК-6
,,Б2.В.03(П),,Преддипломная практика,ПК-1; ПК-2; ПК-3; ПК-4; ПК-5; ПК-6
Б3,,,,Государственная итоговая аттестация,УК-1; УК-2; УК-3; УК-4; УК-5; УК-6; УК-7; УК-8; УК-9; УК-10; ОПК-1; ОПК-2; ОПК-3; ОПК-4; ОПК-5; ОПК-6; ОПК-7; ОПК-8; ОПК-9; ОПК-10; ОПК-11; ОПК-12; ОПК-13; ОПК-14; ОПК-15; ОПК-16; ОПК-5.1; ОПК-5.2; ОПК-5.3; ПК-1; ПК-2; ПК-3; ПК-4; ПК-5; ПК-6
,Б3.01(Д),,,Подготовка к процедуре защиты и защита выпускной квалификационной работы,УК-1; УК-2; УК-3; УК-4; УК-5; УК-6; УК-7; УК-8; УК-9; УК-10; ОПК-1; ОПК-2; ОПК-3; ОПК-4; ОПК-5; ОПК-6; ОПК-7; ОПК-8; ОПК-9; ОПК-10; ОПК-11; ОПК-12; ОПК-13; ОПК-14; ОПК-15; ОПК-16; ОПК-5.1; ОПК-5.2; ОПК-5.3; ПК-1; ПК-2; ПК-3; ПК-4; ПК-5; ПК-6
,Б3.02(Г),,,Подготовка к сдаче и сдача государственного экзамена,УК-1; УК-2; УК-3; ОПК-1; ОПК-2; ОПК-3; ОПК-5.1; ОПК-5.2; ОПК-5.3; ПК-1; ПК-2; ПК-3; ПК-4; ПК-5; ПК-6
ФТД,,,,Факультативные дисциплины,ОПК-8; ОПК-10
,ФТД.01,,,Основы стеганографии,ОПК-8; ОПК-10
,ФТД.02,,,Цифровая обработка сигналов,ОПК-8
